user_id,feature_used,session_duration,engagement_score,accessibility_settings,age_group,gender,additional_attributes,high_accessibility_users,intersectional_label
user_5424,Colorblind Mode,52.5,3.0,1,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_6343,Multilingual,107.68,4.0,1,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_2255,Text-to-Speech,39.86,5.0,5,Teenager,Unknown,LGBTQ+,True,Teenager - Unknown - LGBTQ+
user_3305,Text-to-Speech,89.31,5.0,4,Young Adult,Female,None,True,Young Adult - Female - None
user_5371,Multilingual,34.59,1.0,2,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_4828,Multilingual,91.4,5.0,5,Teenager,Female,None,True,Teenager - Female - None
user_3701,Colorblind Mode,81.12,1.0,4,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_5988,Multilingual,48.79,1.0,1,Young Adult,Non-Binary,None,False,Young Adult - Non-Binary - None
user_1112,High Contrast Mode,75.9,1.0,2,Senior,Male,None,False,Senior - Male - None
user_2666,Visual Aid,39.79,2.0,5,Senior,Male,None,True,Senior - Male - None
user_9641,Multilingual,79.56,5.0,3,Adult,Male,None,True,Adult - Male - None
user_314,Text-to-Speech,87.29,1.0,2,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_5103,Colorblind Mode,6.61,5.0,3,Teenager,Unknown,LGBTQ+,True,Teenager - Unknown - LGBTQ+
user_5889,Colorblind Mode,55.95,4.0,0,Teenager,Unknown,Person of Color,False,Teenager - Unknown - Person of Color
user_8929,Colorblind Mode,75.77,3.0,0,Teenager,Male,None,False,Teenager - Male - None
user_9272,High Contrast Mode,78.26,2.0,2,Teenager,Unknown,Person of Color,False,Teenager - Unknown - Person of Color
user_6810,Visual Aid,114.4,4.0,3,Professional,Female,None,True,Professional - Female - None
user_3590,Text-to-Speech,29.01,5.0,0,Adult,Female,None,False,Adult - Female - None
user_9033,Text-to-Speech,104.36,3.0,2,Senior,Female,None,False,Senior - Female - None
user_5801,Text-to-Speech,31.37,1.0,0,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_9881,Text-to-Speech,52.13,1.0,0,Senior,Female,None,False,Senior - Female - None
user_5962,High Contrast Mode,107.17,1.0,2,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_2261,Colorblind Mode,77.07,4.0,4,Professional,Female,None,True,Professional - Female - None
user_4754,Colorblind Mode,104.52,2.0,4,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_787,Visual Aid,15.8,2.0,3,Senior,Male,None,True,Senior - Male - None
user_5564,Visual Aid,115.09,3.0,4,Professional,Female,None,True,Professional - Female - None
user_641,Text-to-Speech,58.03,4.0,4,Teenager,Unknown,LGBTQ+,True,Teenager - Unknown - LGBTQ+
user_937,Visual Aid,8.8,4.0,3,Young Adult,Male,None,True,Young Adult - Male - None
user_4548,Colorblind Mode,7.27,1.0,2,Teenager,Female,None,False,Teenager - Female - None
user_5178,Visual Aid,100.53,2.0,3,Young Adult,Male,None,True,Young Adult - Male - None
user_1437,Multilingual,36.86,5.0,0,Young Adult,Unknown,LGBTQ+,False,Young Adult - Unknown - LGBTQ+
user_360,Text-to-Speech,54.22,1.0,5,Senior,Female,None,True,Senior - Female - None
user_6540,Colorblind Mode,92.39,5.0,2,Young Adult,Non-Binary,None,False,Young Adult - Non-Binary - None
user_6247,Colorblind Mode,117.54,1.0,3,Teenager,Male,None,True,Teenager - Male - None
user_6676,Text-to-Speech,97.39,1.0,4,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_208,High Contrast Mode,31.32,2.0,2,Teenager,Unknown,Person of Color,False,Teenager - Unknown - Person of Color
user_6118,High Contrast Mode,71.34,1.0,5,Adult,Male,None,True,Adult - Male - None
user_9113,High Contrast Mode,71.64,4.0,5,Adult,Female,None,True,Adult - Female - None
user_8414,Visual Aid,21.2,1.0,3,Young Adult,Male,None,True,Young Adult - Male - None
user_726,Text-to-Speech,40.49,5.0,1,Teenager,Male,None,False,Teenager - Male - None
user_9481,Colorblind Mode,119.63,4.0,4,Professional,Non-Binary,None,True,Professional - Non-Binary - None
user_5173,Visual Aid,114.26,1.0,4,Teenager,Male,None,True,Teenager - Male - None
user_9319,Multilingual,88.74,5.0,3,Professional,Male,None,True,Professional - Male - None
user_2563,Text-to-Speech,89.87,1.0,1,Senior,Female,None,False,Senior - Female - None
user_4277,Multilingual,75.85,2.0,0,Professional,Unknown,LGBTQ+,False,Professional - Unknown - LGBTQ+
user_3460,High Contrast Mode,118.72,4.0,4,Teenager,Female,None,True,Teenager - Female - None
user_9490,Multilingual,70.71,2.0,0,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_8256,Multilingual,85.09,1.0,1,Senior,Non-Binary,None,False,Senior - Non-Binary - None
user_1397,Multilingual,110.25,2.0,5,Professional,Male,None,True,Professional - Male - None
user_5520,Multilingual,43.94,3.0,5,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_8627,Text-to-Speech,61.78,4.0,5,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_8379,Multilingual,78.83,5.0,0,Professional,Male,None,False,Professional - Male - None
user_4034,High Contrast Mode,42.5,2.0,4,Senior,Male,None,True,Senior - Male - None
user_2672,Visual Aid,12.12,1.0,3,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_2544,High Contrast Mode,114.19,5.0,3,Adult,Female,None,True,Adult - Female - None
user_6139,Text-to-Speech,115.11,1.0,5,Young Adult,Non-Binary,None,True,Young Adult - Non-Binary - None
user_8014,Visual Aid,17.6,2.0,1,Professional,Unknown,Person of Color,False,Professional - Unknown - Person of Color
user_919,Visual Aid,32.97,2.0,5,Professional,Male,None,True,Professional - Male - None
user_2762,Text-to-Speech,63.8,5.0,4,Young Adult,Male,None,True,Young Adult - Male - None
user_1815,Visual Aid,87.33,4.0,3,Senior,Male,None,True,Senior - Male - None
user_1759,High Contrast Mode,109.15,1.0,0,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_6746,Visual Aid,56.01,4.0,1,Young Adult,Male,None,False,Young Adult - Male - None
user_8895,Text-to-Speech,46.08,1.0,5,Adult,Unknown,LGBTQ+,True,Adult - Unknown - LGBTQ+
user_6398,Multilingual,92.86,5.0,3,Young Adult,Male,None,True,Young Adult - Male - None
user_6593,Colorblind Mode,52.54,3.0,1,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_710,Visual Aid,82.56,4.0,3,Senior,Male,None,True,Senior - Male - None
user_2634,Visual Aid,101.67,1.0,5,Professional,Male,None,True,Professional - Male - None
user_8831,Text-to-Speech,115.18,4.0,3,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_9983,Text-to-Speech,23.24,4.0,1,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_2981,Text-to-Speech,43.51,1.0,3,Teenager,Female,None,True,Teenager - Female - None
user_8597,Visual Aid,75.2,3.0,1,Adult,Male,None,False,Adult - Male - None
user_1536,Colorblind Mode,7.85,5.0,0,Young Adult,Non-Binary,None,False,Young Adult - Non-Binary - None
user_4216,High Contrast Mode,109.78,5.0,5,Senior,Male,None,True,Senior - Male - None
user_8289,Multilingual,114.7,5.0,0,Senior,Male,None,False,Senior - Male - None
user_9929,Multilingual,110.73,1.0,2,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_6453,Visual Aid,86.34,3.0,0,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_5733,High Contrast Mode,115.95,2.0,4,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_7119,Text-to-Speech,60.61,2.0,2,Senior,Non-Binary,None,False,Senior - Non-Binary - None
user_9658,Colorblind Mode,86.38,1.0,0,Professional,Unknown,LGBTQ+,False,Professional - Unknown - LGBTQ+
user_1549,High Contrast Mode,37.8,1.0,5,Young Adult,Unknown,LGBTQ+,True,Young Adult - Unknown - LGBTQ+
user_7901,Multilingual,62.92,1.0,3,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_9043,Text-to-Speech,111.55,4.0,0,Teenager,Non-Binary,None,False,Teenager - Non-Binary - None
user_1809,Colorblind Mode,113.28,2.0,4,Young Adult,Female,None,True,Young Adult - Female - None
user_5994,High Contrast Mode,19.22,3.0,2,Adult,Male,None,False,Adult - Male - None
user_4230,High Contrast Mode,113.88,3.0,0,Teenager,Male,None,False,Teenager - Male - None
user_9051,Multilingual,56.24,5.0,3,Adult,Unknown,LGBTQ+,True,Adult - Unknown - LGBTQ+
user_3081,High Contrast Mode,101.47,2.0,3,Adult,Non-Binary,None,True,Adult - Non-Binary - None
user_6291,Text-to-Speech,66.79,1.0,3,Professional,Unknown,Person of Color,True,Professional - Unknown - Person of Color
user_1421,Multilingual,70.31,1.0,2,Young Adult,Non-Binary,None,False,Young Adult - Non-Binary - None
user_1130,Visual Aid,28.18,4.0,5,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_5177,Multilingual,77.61,2.0,0,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_3954,Multilingual,112.24,1.0,5,Senior,Unknown,LGBTQ+,True,Senior - Unknown - LGBTQ+
user_9138,Multilingual,106.11,2.0,5,Young Adult,Female,None,True,Young Adult - Female - None
user_3612,Colorblind Mode,106.41,5.0,3,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_3647,Text-to-Speech,32.02,5.0,0,Teenager,Unknown,LGBTQ+,False,Teenager - Unknown - LGBTQ+
user_6191,Text-to-Speech,46.13,5.0,0,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_6368,High Contrast Mode,78.72,1.0,1,Professional,Unknown,LGBTQ+,False,Professional - Unknown - LGBTQ+
user_5008,High Contrast Mode,100.28,4.0,3,Young Adult,Female,None,True,Young Adult - Female - None
user_4668,Multilingual,63.76,5.0,5,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_9672,High Contrast Mode,94.23,3.0,3,Young Adult,Non-Binary,None,True,Young Adult - Non-Binary - None
user_3224,Multilingual,85.81,1.0,4,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_4633,Visual Aid,84.37,3.0,4,Senior,Female,None,True,Senior - Female - None
user_7641,Colorblind Mode,101.57,5.0,4,Young Adult,Unknown,LGBTQ+,True,Young Adult - Unknown - LGBTQ+
user_4620,High Contrast Mode,15.32,4.0,2,Senior,Female,None,False,Senior - Female - None
user_3748,Colorblind Mode,7.65,2.0,1,Teenager,Unknown,Person of Color,False,Teenager - Unknown - Person of Color
user_860,Colorblind Mode,72.35,4.0,1,Professional,Unknown,Person of Color,False,Professional - Unknown - Person of Color
user_3814,Multilingual,37.72,3.0,5,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_4825,Colorblind Mode,72.7,1.0,4,Professional,Non-Binary,None,True,Professional - Non-Binary - None
user_2322,Colorblind Mode,105.88,5.0,3,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_7049,Text-to-Speech,13.05,5.0,0,Young Adult,Male,None,False,Young Adult - Male - None
user_7630,Visual Aid,12.52,2.0,4,Young Adult,Male,None,True,Young Adult - Male - None
user_8967,Colorblind Mode,34.29,5.0,1,Young Adult,Unknown,Person of Color,False,Young Adult - Unknown - Person of Color
user_4395,High Contrast Mode,12.04,1.0,5,Adult,Male,None,True,Adult - Male - None
user_5590,Visual Aid,103.89,2.0,4,Adult,Female,None,True,Adult - Female - None
user_6484,Text-to-Speech,8.12,1.0,0,Adult,Female,None,False,Adult - Female - None
user_7115,Text-to-Speech,18.48,1.0,0,Professional,Female,None,False,Professional - Female - None
user_1058,Multilingual,49.66,5.0,3,Senior,Female,None,True,Senior - Female - None
user_1785,Multilingual,16.32,4.0,4,Senior,Female,None,True,Senior - Female - None
user_5392,Multilingual,86.64,1.0,5,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_5737,High Contrast Mode,92.87,5.0,1,Young Adult,Female,None,False,Young Adult - Female - None
user_6537,Multilingual,106.5,1.0,4,Young Adult,Male,None,True,Young Adult - Male - None
user_9213,Visual Aid,43.29,5.0,1,Professional,Unknown,Person of Color,False,Professional - Unknown - Person of Color
user_1264,Text-to-Speech,52.81,1.0,3,Young Adult,Non-Binary,None,True,Young Adult - Non-Binary - None
user_6703,Visual Aid,13.82,4.0,3,Professional,Unknown,LGBTQ+,True,Professional - Unknown - LGBTQ+
user_55,Text-to-Speech,52.65,4.0,4,Professional,Unknown,Person of Color,True,Professional - Unknown - Person of Color
user_9770,Text-to-Speech,8.25,4.0,3,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_6274,Multilingual,117.62,4.0,5,Adult,Non-Binary,None,True,Adult - Non-Binary - None
user_5036,Colorblind Mode,105.22,3.0,5,Teenager,Unknown,LGBTQ+,True,Teenager - Unknown - LGBTQ+
user_943,High Contrast Mode,48.43,1.0,0,Teenager,Unknown,Person of Color,False,Teenager - Unknown - Person of Color
user_6064,Text-to-Speech,117.77,5.0,1,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_7189,Visual Aid,26.29,3.0,5,Senior,Unknown,LGBTQ+,True,Senior - Unknown - LGBTQ+
user_8379,Text-to-Speech,86.33,4.0,0,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_8084,High Contrast Mode,76.53,2.0,5,Young Adult,Female,None,True,Young Adult - Female - None
user_7010,Text-to-Speech,102.45,3.0,3,Professional,Unknown,LGBTQ+,True,Professional - Unknown - LGBTQ+
user_6841,High Contrast Mode,59.61,3.0,4,Adult,Female,None,True,Adult - Female - None
user_450,Multilingual,17.07,3.0,2,Senior,Unknown,LGBTQ+,False,Senior - Unknown - LGBTQ+
user_1248,Visual Aid,60.36,3.0,4,Adult,Unknown,LGBTQ+,True,Adult - Unknown - LGBTQ+
user_7717,Colorblind Mode,114.66,2.0,3,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_8928,Visual Aid,23.18,5.0,0,Adult,Female,None,False,Adult - Female - None
user_2582,Multilingual,66.98,1.0,4,Young Adult,Female,None,True,Young Adult - Female - None
user_6241,Text-to-Speech,42.62,1.0,1,Young Adult,Female,None,False,Young Adult - Female - None
user_1572,High Contrast Mode,114.5,5.0,1,Teenager,Non-Binary,None,False,Teenager - Non-Binary - None
user_4658,High Contrast Mode,78.99,1.0,0,Teenager,Female,None,False,Teenager - Female - None
user_7719,High Contrast Mode,66.45,3.0,2,Young Adult,Male,None,False,Young Adult - Male - None
user_3728,High Contrast Mode,104.75,2.0,0,Senior,Unknown,LGBTQ+,False,Senior - Unknown - LGBTQ+
user_280,High Contrast Mode,11.94,5.0,4,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_7414,Colorblind Mode,44.6,5.0,0,Professional,Male,None,False,Professional - Male - None
user_4791,Multilingual,19.81,3.0,5,Professional,Unknown,LGBTQ+,True,Professional - Unknown - LGBTQ+
user_8868,High Contrast Mode,73.23,4.0,4,Young Adult,Non-Binary,None,True,Young Adult - Non-Binary - None
user_467,Multilingual,12.21,3.0,2,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_2449,High Contrast Mode,98.67,5.0,1,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_7478,Text-to-Speech,84.35,3.0,4,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_9807,High Contrast Mode,97.25,1.0,3,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_8160,High Contrast Mode,96.73,2.0,5,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_2193,Multilingual,13.47,4.0,4,Professional,Unknown,Person of Color,True,Professional - Unknown - Person of Color
user_8131,Text-to-Speech,62.55,5.0,0,Professional,Unknown,LGBTQ+,False,Professional - Unknown - LGBTQ+
user_3315,Colorblind Mode,118.17,4.0,0,Young Adult,Unknown,Person of Color,False,Young Adult - Unknown - Person of Color
user_206,Multilingual,47.72,2.0,3,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_1833,High Contrast Mode,81.19,4.0,5,Professional,Male,None,True,Professional - Male - None
user_9625,High Contrast Mode,52.74,3.0,2,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_7002,Colorblind Mode,48.56,3.0,0,Professional,Female,None,False,Professional - Female - None
user_9580,Text-to-Speech,60.73,3.0,1,Young Adult,Non-Binary,None,False,Young Adult - Non-Binary - None
user_4994,Text-to-Speech,55.43,5.0,4,Senior,Male,None,True,Senior - Male - None
user_6477,Text-to-Speech,80.93,1.0,3,Adult,Non-Binary,None,True,Adult - Non-Binary - None
user_6111,Visual Aid,5.31,3.0,1,Adult,Female,None,False,Adult - Female - None
user_2499,High Contrast Mode,108.52,2.0,5,Adult,Male,None,True,Adult - Male - None
user_1732,Visual Aid,39.59,1.0,1,Professional,Female,None,False,Professional - Female - None
user_7786,Colorblind Mode,107.11,2.0,1,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_4787,Colorblind Mode,109.69,2.0,2,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_6093,Multilingual,53.69,3.0,1,Senior,Unknown,LGBTQ+,False,Senior - Unknown - LGBTQ+
user_6416,Multilingual,91.13,3.0,5,Young Adult,Male,None,True,Young Adult - Male - None
user_5150,Visual Aid,48.78,5.0,5,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_9108,High Contrast Mode,108.06,5.0,0,Senior,Unknown,LGBTQ+,False,Senior - Unknown - LGBTQ+
user_9536,Text-to-Speech,14.94,5.0,2,Young Adult,Non-Binary,None,False,Young Adult - Non-Binary - None
user_8948,Multilingual,46.15,2.0,2,Professional,Male,None,False,Professional - Male - None
user_8776,Multilingual,38.18,4.0,1,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_4365,Multilingual,115.77,3.0,4,Adult,Male,None,True,Adult - Male - None
user_3201,Text-to-Speech,117.61,4.0,0,Young Adult,Unknown,LGBTQ+,False,Young Adult - Unknown - LGBTQ+
user_9061,Visual Aid,41.42,4.0,0,Senior,Female,None,False,Senior - Female - None
user_6943,Text-to-Speech,93.25,2.0,3,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_9209,High Contrast Mode,20.96,1.0,1,Young Adult,Male,None,False,Young Adult - Male - None
user_4848,Colorblind Mode,115.56,4.0,5,Young Adult,Male,None,True,Young Adult - Male - None
user_4970,Text-to-Speech,117.65,4.0,4,Adult,Non-Binary,None,True,Adult - Non-Binary - None
user_3709,Multilingual,93.38,5.0,1,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_9134,Visual Aid,52.33,3.0,1,Young Adult,Non-Binary,None,False,Young Adult - Non-Binary - None
user_370,Colorblind Mode,113.58,3.0,3,Senior,Female,None,True,Senior - Female - None
user_6419,High Contrast Mode,95.65,3.0,2,Teenager,Male,None,False,Teenager - Male - None
user_8561,Multilingual,70.57,4.0,5,Professional,Unknown,Person of Color,True,Professional - Unknown - Person of Color
user_4484,High Contrast Mode,108.37,4.0,3,Professional,Female,None,True,Professional - Female - None
user_1743,Multilingual,52.28,1.0,4,Adult,Female,None,True,Adult - Female - None
user_4976,Text-to-Speech,54.13,3.0,4,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_6126,Visual Aid,95.41,5.0,4,Teenager,Female,None,True,Teenager - Female - None
user_7640,Multilingual,98.82,4.0,0,Senior,Female,None,False,Senior - Female - None
user_9430,High Contrast Mode,10.85,5.0,2,Senior,Unknown,LGBTQ+,False,Senior - Unknown - LGBTQ+
user_5795,Visual Aid,58.75,5.0,3,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_5690,Visual Aid,25.09,1.0,4,Teenager,Male,None,True,Teenager - Male - None
user_7447,Colorblind Mode,97.66,4.0,2,Senior,Female,None,False,Senior - Female - None
user_3228,Visual Aid,18.7,4.0,3,Professional,Female,None,True,Professional - Female - None
user_9060,Text-to-Speech,99.5,2.0,5,Professional,Female,None,True,Professional - Female - None
user_1076,High Contrast Mode,6.36,5.0,2,Teenager,Female,None,False,Teenager - Female - None
user_5609,High Contrast Mode,18.15,1.0,4,Adult,Female,None,True,Adult - Female - None
